game_date,season,home_team,away_team,home_score,away_score,winner,status,venue,doubleheader,source,collected_at
2025-05-06,2025,두산,LG,1.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-06,2025,롯데,SSG,6.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-06,2025,키움,KIA,3.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-06,2025,한화,삼성,3.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-07,2025,KT,NC,2.0,12.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-07,2025,두산,LG,5.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-07,2025,롯데,SSG,6.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-07,2025,키움,KIA,11.0,10.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-07,2025,한화,삼성,10.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-09,2025,KT,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-09,2025,SSG,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-09,2025,두산,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-09,2025,삼성,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-09,2025,키움,한화,5.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-10,2025,KT,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-10,2025,SSG,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-10,2025,두산,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-10,2025,삼성,LG,4.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-10,2025,키움,한화,1.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-11,2025,KT,롯데,1.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-11,2025,SSG,KIA,8.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-11,2025,두산,NC,5.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-11,2025,삼성,LG,4.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-11,2025,키움,한화,0.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-13,2025,KIA,롯데,4.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-13,2025,LG,키움,9.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-13,2025,SSG,NC,6.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-13,2025,삼성,KT,5.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-13,2025,한화,두산,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-14,2025,KIA,롯데,0.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-14,2025,LG,키움,12.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-14,2025,SSG,NC,3.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-14,2025,삼성,KT,2.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-14,2025,한화,두산,1.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-15,2025,KIA,롯데,7.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-15,2025,LG,키움,6.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-15,2025,SSG,NC,4.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-15,2025,삼성,KT,13.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-15,2025,한화,두산,2.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-16,2025,KIA,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-16,2025,LG,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-16,2025,NC,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-16,2025,롯데,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-16,2025,한화,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-17,2025,KIA,두산,5.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-17,2025,LG,KT,4.0,12.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-17,2025,NC,키움,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-17,2025,롯데,삼성,7.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-17,2025,한화,SSG,1.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-18,2025,KIA,두산,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-18,2025,LG,KT,5.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-18,2025,NC,키움,5.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-18,2025,롯데,삼성,6.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-18,2025,한화,SSG,3.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-20,2025,KT,KIA,5.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-20,2025,NC,한화,1.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-20,2025,두산,SSG,3.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-20,2025,롯데,LG,9.0,17.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-20,2025,키움,삼성,3.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-21,2025,KT,KIA,3.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-21,2025,NC,한화,5.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-21,2025,두산,SSG,1.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-21,2025,롯데,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-21,2025,키움,삼성,1.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-22,2025,KT,KIA,3.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-22,2025,NC,한화,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-22,2025,두산,SSG,6.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-22,2025,롯데,LG,11.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-22,2025,키움,삼성,0.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-23,2025,SSG,LG,2.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-23,2025,두산,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-23,2025,삼성,KIA,6.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-23,2025,키움,KT,5.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-23,2025,한화,롯데,4.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-24,2025,SSG,LG,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-24,2025,두산,NC,1.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-24,2025,삼성,KIA,8.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-24,2025,키움,KT,4.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-24,2025,한화,롯데,6.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-25,2025,SSG,LG,3.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-25,2025,두산,NC,5.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-25,2025,삼성,KIA,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-25,2025,키움,KT,0.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-25,2025,한화,롯데,8.0,7.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-27,2025,KIA,키움,7.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-27,2025,KT,두산,2.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-27,2025,LG,한화,2.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-27,2025,SSG,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-27,2025,삼성,롯데,7.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-28,2025,KIA,키움,13.0,7.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-28,2025,KT,두산,3.0,12.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-28,2025,LG,한화,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-28,2025,SSG,NC,13.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-28,2025,삼성,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-29,2025,KIA,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-05-29,2025,KT,두산,12.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-29,2025,LG,한화,3.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-29,2025,SSG,NC,6.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-29,2025,삼성,롯데,9.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-30,2025,KT,KIA,3.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-30,2025,LG,삼성,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-30,2025,NC,한화,1.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-30,2025,롯데,SSG,6.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-30,2025,키움,두산,4.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-31,2025,KT,KIA,5.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-31,2025,LG,삼성,2.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-31,2025,NC,한화,6.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-31,2025,롯데,SSG,1.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-05-31,2025,키움,두산,1.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-01,2025,KT,KIA,3.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-01,2025,LG,삼성,4.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-01,2025,NC,한화,16.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-01,2025,롯데,SSG,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-01,2025,키움,두산,1.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-03,2025,NC,LG,0.0,15.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-03,2025,SSG,삼성,6.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-03,2025,두산,KIA,3.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-03,2025,롯데,키움,8.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-03,2025,한화,KT,10.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-04,2025,NC,LG,6.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-04,2025,SSG,삼성,4.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-04,2025,두산,KIA,3.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-04,2025,롯데,키움,6.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-04,2025,한화,KT,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-05,2025,NC,LG,1.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-05,2025,SSG,삼성,1.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-05,2025,두산,KIA,2.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-05,2025,롯데,키움,5.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-05,2025,한화,KT,0.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-06,2025,KIA,한화,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-06,2025,KT,SSG,10.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-06,2025,두산,롯데,5.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-06,2025,삼성,NC,7.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-06,2025,키움,LG,2.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-07,2025,KIA,한화,2.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-07,2025,KT,SSG,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-07,2025,두산,롯데,4.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-07,2025,삼성,NC,7.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-07,2025,키움,LG,4.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-08,2025,KIA,한화,7.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-08,2025,KT,SSG,2.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-08,2025,두산,롯데,2.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-08,2025,삼성,NC,1.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-08,2025,키움,LG,2.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-10,2025,KIA,삼성,0.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-10,2025,KT,롯데,12.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-10,2025,LG,SSG,2.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-10,2025,키움,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-10,2025,한화,두산,6.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-11,2025,KIA,삼성,6.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-11,2025,KT,롯데,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-11,2025,LG,SSG,6.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-11,2025,키움,NC,1.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-11,2025,한화,두산,9.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-12,2025,KIA,삼성,1.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-12,2025,KT,롯데,7.0,12.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-12,2025,LG,SSG,8.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-12,2025,키움,NC,6.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-12,2025,한화,두산,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-13,2025,NC,KIA,4.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-13,2025,SSG,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-13,2025,두산,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-13,2025,삼성,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-13,2025,한화,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-14,2025,NC,KIA,8.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-14,2025,SSG,롯데,2.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-14,2025,두산,키움,4.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-14,2025,삼성,KT,3.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-14,2025,한화,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-15,2025,NC,KIA,2.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-15,2025,SSG,롯데,1.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-15,2025,두산,키움,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-15,2025,삼성,KT,4.0,16.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-15,2025,한화,LG,10.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-17,2025,KIA,KT,10.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-17,2025,LG,NC,2.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-17,2025,롯데,한화,0.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-17,2025,삼성,두산,12.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-17,2025,키움,SSG,1.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-18,2025,KIA,KT,5.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-18,2025,LG,NC,9.0,8.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-18,2025,롯데,한화,6.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-18,2025,삼성,두산,6.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-18,2025,키움,SSG,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-19,2025,KIA,KT,5.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-19,2025,LG,NC,0.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-19,2025,롯데,한화,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-19,2025,삼성,두산,8.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-19,2025,키움,SSG,2.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-20,2025,KT,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-20,2025,LG,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-20,2025,SSG,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-20,2025,롯데,삼성,3.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-20,2025,한화,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-21,2025,KT,NC,7.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-21,2025,LG,두산,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-21,2025,SSG,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-21,2025,롯데,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-21,2025,한화,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-22,2025,KT,NC,0.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-22,2025,LG,두산,13.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-22,2025,SSG,KIA,4.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-22,2025,롯데,삼성,9.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-22,2025,한화,키움,10.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-24,2025,KT,LG,5.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-24,2025,NC,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-24,2025,두산,SSG,5.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-24,2025,삼성,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-24,2025,키움,KIA,9.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-25,2025,KT,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-25,2025,NC,롯데,7.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-25,2025,두산,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-25,2025,삼성,한화,7.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-25,2025,키움,KIA,3.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-26,2025,KT,LG,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-26,2025,NC,롯데,6.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-26,2025,두산,SSG,1.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-26,2025,삼성,한화,1.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-26,2025,키움,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-06-27,2025,LG,KIA,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-27,2025,NC,두산,10.0,9.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-27,2025,SSG,한화,8.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-27,2025,롯데,KT,8.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-27,2025,키움,삼성,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-28,2025,LG,KIA,8.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-28,2025,NC,두산,3.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-28,2025,SSG,한화,2.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-28,2025,롯데,KT,0.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-28,2025,키움,삼성,9.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-29,2025,LG,KIA,2.0,12.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-29,2025,NC,두산,3.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-29,2025,SSG,한화,2.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-29,2025,롯데,KT,10.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-06-29,2025,키움,삼성,10.0,7.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-01,2025,KIA,SSG,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-01,2025,KT,키움,3.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-01,2025,두산,삼성,1.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-01,2025,롯데,LG,2.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-01,2025,한화,NC,8.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-02,2025,KIA,SSG,5.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-02,2025,KT,키움,4.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-02,2025,두산,삼성,5.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-02,2025,롯데,LG,5.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-02,2025,한화,NC,0.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-03,2025,KIA,SSG,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-03,2025,KT,키움,6.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-03,2025,두산,삼성,4.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-03,2025,롯데,LG,2.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-03,2025,한화,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-04,2025,KIA,롯데,7.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-04,2025,NC,SSG,0.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-04,2025,두산,KT,3.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-04,2025,삼성,LG,4.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-04,2025,키움,한화,1.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-05,2025,KIA,롯데,13.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-05,2025,NC,SSG,1.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-05,2025,두산,KT,6.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-05,2025,삼성,LG,7.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-05,2025,키움,한화,4.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-06,2025,KIA,롯데,2.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-06,2025,NC,SSG,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-06,2025,두산,KT,8.0,7.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-06,2025,삼성,LG,2.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-06,2025,키움,한화,1.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-08,2025,LG,키움,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-08,2025,NC,삼성,10.0,9.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-08,2025,SSG,KT,7.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-08,2025,롯데,두산,5.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-08,2025,한화,KIA,14.0,8.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-09,2025,LG,키움,12.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-09,2025,NC,삼성,3.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-09,2025,SSG,KT,3.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-09,2025,롯데,두산,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-09,2025,한화,KIA,7.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
