순위,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA
11,양석환,두산,0.248,72,294,262,32,65,16,0,8,105,31,0,3,24,1,5,82,6,0.401,0.320,0.721,17,0.222,0.000
12,김기연,두산,0.247,100,245,219,19,54,9,0,2,69,24,4,2,19,0,1,44,8,0.315,0.307,0.622,12,0.228,0.278
13,조수행,두산,0.244,108,140,119,30,29,4,0,0,33,9,7,0,14,0,0,29,1,0.277,0.323,0.600,6,0.167,0.500
14,이유찬,두산,0.242,89,311,269,36,65,8,1,1,78,16,6,1,33,0,2,66,4,0.290,0.328,0.618,11,0.194,0.000
15,김재환,두산,0.241,103,407,344,42,83,13,2,13,139,50,0,2,57,3,4,96,4,0.404,0.354,0.758,19,0.253,0.000
16,김동준,두산,0.237,36,100,93,8,22,3,0,2,31,10,1,0,5,0,1,30,2,0.333,0.283,0.616,3,0.259,0.333
17,강승호,두산,0.236,115,400,360,51,85,19,3,8,134,37,2,3,24,2,11,113,7,0.372,0.302,0.674,19,0.224,0.333
18,김민석,두산,0.228,95,247,228,21,52,7,3,1,68,21,2,3,12,1,2,62,3,0.298,0.269,0.567,12,0.254,0.118
19,박준영,두산,0.225,41,126,111,9,25,8,0,1,36,10,1,1,10,0,3,32,1,0.324,0.304,0.628,6,0.179,0.000
20,추재현,두산,0.222,34,87,81,7,18,3,1,1,26,7,2,0,3,0,1,17,2,0.321,0.259,0.580,3,0.111,0.286
21,김인태,두산,0.213,106,225,183,17,39,10,1,3,60,25,0,1,36,0,5,57,2,0.328,0.356,0.684,4,0.250,0.341
22,김준상,두산,0.200,9,17,15,1,3,1,0,0,4,0,1,0,0,0,1,8,0,0.267,0.250,0.517,1,0.000,0.000
23,김대한,두산,0.194,16,37,36,1,7,0,0,1,10,5,0,0,1,0,0,6,0,0.278,0.216,0.494,2,0.167,0.000
24,이선우,두산,0.182,10,11,11,0,2,1,0,0,3,0,0,0,0,0,0,2,0,0.273,0.182,0.455,0,0.000,0.333
25,류현준,두산,0.136,17,22,22,2,3,0,0,0,3,1,0,0,0,0,0,6,1,0.136,0.136,0.272,0,0.143,0.250
26,김민혁,두산,0.118,10,21,17,2,2,0,0,1,5,1,0,0,4,0,0,6,0,0.294,0.286,0.580,0,0.000,0.000
27,여동건,두산,0.105,19,21,19,6,2,0,0,0,2,2,0,0,2,0,0,2,1,0.105,0.190,0.295,0,0.333,0.333
28,전다민,두산,0.083,22,12,12,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0.083,0.083,0.166,0,0.500,0.000
29,강현구,두산,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
29,고효준,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
29,김성재,두산,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
29,김재호,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
29,김정우,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
29,김택연,두산,-,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
29,김한중,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
29,김호준,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
29,박민준,두산,0.000,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
29,박성재,두산,0.000,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.000,0.000,0.000,0,0.000,0.000
29,박신지,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
29,박치국,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
29,양재훈,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
29,이영하,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
29,장승현,두산,0.000,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0,0.000,0.000
29,천현재,두산,0.000,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0,0.000,0.000
29,최원준,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
29,홍민규,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
1,박건우,롯데,0.667,6,3,3,1,2,0,0,0,2,1,0,0,0,0,0,1,0,0.667,0.667,1.334,0,1.000,0.000
2,박찬형,롯데,0.341,48,148,129,21,44,8,2,3,65,19,0,1,11,1,7,26,1,0.504,0.419,0.923,10,0.364,0.625
3,레이예스,롯데,0.326,144,643,573,75,187,44,1,13,272,107,0,9,58,17,3,66,25,0.475,0.386,0.861,60,0.375,0.000
4,전준우,롯데,0.293,114,472,410,50,120,26,1,8,172,70,3,6,44,2,9,71,9,0.420,0.369,0.789,29,0.359,0.250
5,전민재,롯데,0.287,101,369,331,39,95,15,0,5,125,34,10,2,22,0,4,63,7,0.378,0.337,0.715,27,0.253,0.000
6,박재엽,롯데,0.286,9,16,14,2,4,1,0,1,8,3,0,0,2,0,0,5,0,0.571,0.375,0.946,1,0.200,0.000
7,윤동희,롯데,0.282,97,399,330,54,93,21,1,9,143,53,3,6,49,2,11,65,12,0.433,0.386,0.819,26,0.292,0.500
8,유강남,롯데,0.274,110,350,303,35,83,18,0,5,116,38,3,5,26,0,13,66,11,0.383,0.352,0.735,18,0.204,0.417
9,한태양,롯데,0.274,108,267,230,42,63,14,2,2,87,22,3,0,32,0,2,69,3,0.378,0.367,0.745,11,0.274,0.167
10,고승민,롯데,0.271,121,538,469,71,127,21,2,4,164,45,6,4,56,1,3,83,8,0.350,0.350,0.700,36,0.241,0.000
11,노진혁,롯데,0.270,28,69,63,11,17,1,2,1,25,5,0,0,5,0,1,20,0,0.397,0.333,0.730,2,0.188,0.267
12,장두성,롯데,0.262,118,284,248,51,65,3,3,0,74,25,7,2,24,0,3,64,3,0.298,0.332,0.630,19,0.269,0.000
13,황성빈,롯데,0.256,79,273,246,43,63,4,4,1,78,22,3,2,18,0,4,46,3,0.317,0.315,0.632,19,0.213,0.000
14,손호영,롯데,0.250,97,375,328,39,82,12,0,4,106,41,11,4,22,0,10,66,9,0.323,0.313,0.636,24,0.321,0.000
15,김민성,롯데,0.243,96,254,214,25,52,13,0,3,74,35,2,1,33,1,4,48,7,0.346,0.353,0.699,12,0.233,0.235
16,이호준,롯데,0.242,99,153,132,20,32,7,4,3,56,23,3,1,14,0,3,33,3,0.424,0.327,0.751,6,0.313,0.000
17,나승엽,롯데,0.229,105,392,328,40,75,12,2,9,118,44,3,1,55,2,5,65,10,0.360,0.347,0.707,13,0.275,0.571
18,김동혁,롯데,0.225,93,114,89,19,20,4,1,0,26,6,4,0,18,0,3,26,3,0.292,0.373,0.665,4,0.235,0.000
19,정훈,롯데,0.216,77,200,185,14,40,11,0,2,57,11,2,0,10,1,3,40,4,0.308,0.268,0.576,7,0.140,0.083
20,박승욱,롯데,0.190,54,92,84,10,16,3,0,0,19,5,2,0,5,0,1,30,0,0.226,0.244,0.470,2,0.200,0.000
21,정보근,롯데,0.186,93,152,129,4,24,4,1,1,33,15,4,0,18,1,1,39,4,0.256,0.291,0.547,3,0.293,0.000
22,신윤후,롯데,0.167,12,13,12,1,2,0,0,0,2,0,1,0,0,0,0,3,0,0.167,0.167,0.334,0,0.000,0.000
22,최항,롯데,0.167,8,7,6,1,1,0,0,0,1,1,0,0,1,0,0,4,0,0.167,0.286,0.453,0,0.250,0.000
24,손성빈,롯데,0.145,51,69,62,6,9,0,0,1,12,3,2,0,4,0,1,20,1,0.194,0.209,0.403,0,0.125,0.000
25,조세진,롯데,0.143,12,9,7,1,1,0,0,0,1,0,0,0,2,0,0,4,0,0.143,0.333,0.476,0,0.000,0.000
26,한승현,롯데,0.059,19,19,17,1,1,0,0,0,1,1,0,1,1,0,0,6,0,0.059,0.105,0.164,0,0.000,0.000
27,강성우,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
27,강승구,롯데,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
27,구승민,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
27,김강현,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
27,김태혁,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
27,김원중,롯데,-,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
27,박준우,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
27,박진,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
27,윤성빈,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
27,이인한,롯데,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
27,이태경,롯데,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
27,정철원,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
27,정현수,롯데,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
1,김태근,삼성,0.333,11,14,12,2,4,0,0,0,4,0,0,0,2,0,0,4,0,0.333,0.429,0.762,0,0.000,0.500
2,김성윤,삼성,0.331,127,538,456,92,151,29,9,6,216,61,10,2,65,0,5,54,11,0.474,0.419,0.893,45,0.402,0.400
3,구자욱,삼성,0.319,142,616,529,106,169,43,2,19,273,96,1,8,73,7,5,91,9,0.516,0.402,0.918,46,0.351,0.333
4,디아즈,삼성,0.314,144,628,551,93,173,32,0,50,355,158,0,11,60,10,6,100,15,0.644,0.381,1.025,50,0.352,1.000
5,박승규,삼성,0.287,64,200,174,39,50,5,0,6,73,14,1,0,21,0,4,43,2,0.420,0.377,0.797,12,0.200,0.143
6,김도환,삼성,0.286,6,14,14,3,4,1,0,0,5,1,0,0,0,0,0,4,0,0.357,0.286,0.643,1,1.000,0.000
7,김지찬,삼성,0.281,90,373,317,59,89,9,2,0,102,23,10,3,38,0,5,44,7,0.322,0.364,0.686,24,0.286,0.000
8,류지혁,삼성,0.280,129,464,400,54,112,14,0,1,129,37,14,4,33,0,13,73,11,0.323,0.351,0.674,29,0.247,0.200
9,전병우,삼성,0.273,59,97,77,11,21,2,0,1,26,13,0,0,19,0,1,27,3,0.338,0.423,0.761,2,0.381,0.412
10,강민호,삼성,0.269,127,465,412,37,111,23,1,12,172,71,1,7,38,4,7,69,16,0.417,0.336,0.753,26,0.333,0.300
11,양도근,삼성,0.259,116,198,166,23,43,5,0,0,48,16,11,1,18,0,2,41,3,0.289,0.337,0.626,12,0.220,0.286
12,이재현,삼성,0.254,139,555,457,82,116,29,1,16,195,67,10,8,69,1,11,119,8,0.427,0.360,0.787,29,0.256,0.333
13,김영웅,삼성,0.249,125,499,446,66,111,22,2,22,203,72,0,3,48,3,2,143,6,0.455,0.323,0.778,25,0.268,0.000
14,김태훈,삼성,0.237,51,98,93,4,22,1,0,2,29,8,2,0,0,0,0,0,0,-,-,-,0,0.000,0.000
15,안주형,삼성,0.235,8,18,17,3,4,0,0,1,7,2,0,0,1,0,0,5,1,0.412,0.278,0.690,0,0.000,0.000
16,김헌곤,삼성,0.225,77,191,173,21,39,6,0,2,51,11,2,1,11,0,4,29,4,0.295,0.286,0.581,6,0.114,0.333
17,함수호,삼성,0.214,6,14,14,1,3,0,0,0,3,1,0,0,0,0,0,6,0,0.214,0.214,0.428,1,0.250,0.000
18,이병헌,삼성,0.200,55,59,55,5,11,3,0,1,17,7,0,0,3,0,1,13,1,0.309,0.254,0.563,3,0.273,0.000
18,이창용,삼성,0.200,11,17,15,2,3,1,0,1,7,2,0,0,2,0,0,8,0,0.467,0.294,0.761,0,0.167,0.000
18,이해승,삼성,0.200,8,5,5,2,1,0,0,0,1,1,0,0,0,0,0,2,0,0.200,0.200,0.400,0,0.500,0.000
21,박병호,삼성,0.199,77,232,196,26,39,5,0,15,89,33,0,2,27,0,7,70,5,0.454,0.315,0.769,9,0.208,0.063
22,이성규,삼성,0.198,68,154,126,17,25,5,1,6,50,21,1,2,15,0,10,52,3,0.397,0.327,0.724,3,0.256,0.154
23,양우현,삼성,0.188,14,16,16,3,3,1,0,0,4,4,0,0,0,0,0,2,0,0.250,0.188,0.438,0,0.286,0.000
24,심재훈,삼성,0.184,31,43,38,8,7,0,0,0,7,2,1,0,4,0,0,13,0,0.184,0.262,0.446,2,0.222,0.000
25,윤정빈,삼성,0.175,25,46,40,3,7,1,0,0,8,3,0,2,4,0,0,18,1,0.200,0.239,0.439,2,0.286,0.167
26,김재성,삼성,0.127,43,73,63,3,8,2,0,0,10,4,1,1,6,0,2,23,0,0.159,0.222,0.381,1,0.133,0.000
27,홍현빈,삼성,0.125,32,38,32,8,4,2,0,0,6,0,2,0,3,0,1,8,0,0.188,0.222,0.410,0,0.167,0.143
28,김대호,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
28,김재윤,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
28,김재혁,삼성,0.000,8,4,3,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.250,0.250,0,0.000,0.000
28,김태훈,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
28,김호진,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
28,박진우,삼성,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
28,배찬승,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
28,양창섭,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
28,육선엽,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
28,이승현,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
28,이재희,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
28,이호성,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
28,차승준,삼성,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
1,이재상,키움,0.500,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.500,0.500,1.000,0,0.000,0.000
2,송성문,키움,0.315,144,646,574,103,181,37,4,26,304,90,0,3,68,5,1,96,6,0.530,0.387,0.917,53,0.372,0.333
3,이주형,키움,0.313,11,17,16,2,5,0,0,0,5,2,0,0,37,2,28,115,7,0.368,0.337,0.705,28,0.257,0.222
4,최주환,키움,0.275,120,506,459,45,126,31,1,12,195,74,0,6,36,2,5,66,8,0.425,0.330,0.755,33,0.291,0.500
5,김동헌,키움,0.268,49,91,82,8,22,3,0,0,25,8,0,1,7,0,1,23,0,0.305,0.330,0.635,3,0.292,0.600
6,변상권,키움,0.263,12,20,19,2,5,2,0,0,7,4,0,1,0,0,0,2,0,0.368,0.250,0.618,0,0.333,0.167
7,카디네스,키움,0.253,86,361,320,33,81,15,1,7,119,42,0,3,32,2,6,67,7,0.372,0.330,0.702,21,0.284,0.000
8,김병휘,키움,0.250,7,6,4,2,1,0,0,0,1,0,0,0,2,0,0,1,0,0.250,0.500,0.750,0,0.000,0.000
8,주성원,키움,0.250,58,174,156,21,39,6,0,1,48,12,0,1,13,0,4,45,2,0.308,0.322,0.630,10,0.212,0.300
10,임지열,키움,0.244,102,417,369,51,90,14,2,11,141,50,1,3,42,0,2,111,11,0.382,0.322,0.704,19,0.310,0.600
11,김건희,키움,0.242,105,344,322,24,78,20,2,3,111,25,7,2,13,0,0,102,10,0.345,0.270,0.615,19,0.224,0.200
12,스톤,키움,0.241,22,93,87,4,21,0,0,2,27,15,0,1,5,0,0,24,2,0.310,0.280,0.590,6,0.286,1.000
13,이주형,키움,0.240,127,514,446,55,107,22,1,11,164,45,3,0,37,2,28,115,7,0.368,0.337,0.705,28,0.257,0.222
14,오선진,키움,0.238,99,163,143,15,34,8,0,1,45,19,4,1,12,0,3,45,2,0.315,0.308,0.623,8,0.313,0.000
15,어준서,키움,0.238,116,360,324,48,77,9,1,6,106,27,3,1,30,1,2,75,10,0.327,0.305,0.632,20,0.222,0.182
16,임병욱,키움,0.233,52,140,133,12,31,4,3,2,47,13,1,1,5,0,0,33,3,0.353,0.259,0.612,6,0.290,0.222
17,김태진,키움,0.233,94,304,279,27,65,11,2,5,95,25,2,3,20,1,0,53,6,0.341,0.281,0.622,15,0.156,0.214
18,전태현,키움,0.231,77,207,182,20,42,5,0,0,47,10,3,2,20,0,0,59,2,0.258,0.304,0.562,8,0.282,0.267
19,박주홍,키움,0.226,102,283,248,33,56,11,3,3,82,23,2,2,30,0,1,72,5,0.331,0.310,0.641,12,0.219,0.182
20,김동엽,키움,0.222,9,29,27,2,6,2,0,0,8,2,0,0,2,0,0,11,1,0.296,0.276,0.572,2,0.500,0.000
21,고영우,키움,0.217,14,26,23,4,5,1,0,0,6,2,1,0,2,0,0,6,2,0.261,0.280,0.541,1,0.300,0.000
22,이용규,키움,0.216,14,41,37,7,8,1,0,0,9,0,1,0,3,0,0,8,1,0.243,0.275,0.518,2,0.143,0.000
23,푸이그,키움,0.212,40,172,156,17,33,2,0,6,53,20,0,0,12,0,4,38,1,0.340,0.285,0.625,9,0.256,0.000
24,염승원,키움,0.211,11,21,19,2,4,0,0,0,4,1,0,1,1,0,0,6,0,0.211,0.238,0.449,0,0.000,0.000
25,김재현,키움,0.208,62,128,120,12,25,5,0,0,30,5,4,0,1,0,3,31,1,0.250,0.234,0.484,5,0.132,0.000
26,이형종,키움,0.200,33,82,70,4,14,3,0,2,23,6,2,0,9,0,1,22,3,0.329,0.300,0.629,1,0.200,0.222
27,강진성,키움,0.182,6,13,11,1,2,0,0,0,2,1,0,0,2,0,0,1,2,0.182,0.308,0.490,1,0.200,0.000
28,송지후,키움,0.175,33,86,80,5,14,3,0,1,20,8,0,1,3,0,2,18,3,0.250,0.221,0.471,3,0.154,0.000
29,원성준,키움,0.174,24,53,46,5,8,1,0,2,15,4,0,0,7,0,0,18,1,0.326,0.283,0.609,3,0.333,0.200
30,박수종,키움,0.143,38,45,42,6,6,0,0,1,9,2,0,0,3,0,0,12,0,0.214,0.200,0.414,2,0.083,0.000
30,이원석,키움,0.143,5,8,7,1,1,0,0,0,1,0,0,0,1,0,0,2,1,0.143,0.250,0.393,0,0.000,0.000
30,장재영,키움,0.143,10,16,14,1,2,0,0,0,2,2,0,0,2,0,0,7,0,0.143,0.250,0.393,0,0.333,0.000
33,여동욱,키움,0.132,28,61,53,6,7,1,0,2,14,2,1,0,7,0,0,21,2,0.264,0.233,0.497,0,0.000,0.286
34,권혁빈,키움,0.100,22,24,20,1,2,0,0,0,2,1,2,0,2,0,0,7,1,0.100,0.182,0.282,0,0.000,0.000
35,김웅빈,키움,0.083,10,31,24,1,2,0,0,0,2,0,1,0,6,0,0,7,2,0.083,0.267,0.350,0,0.000,0.000
35,양현종,키움,0.083,12,14,12,1,1,0,0,0,1,0,0,0,2,0,0,5,0,0.083,0.214,0.297,0,0.000,0.000
37,박윤성,키움,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
37,박정훈,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
37,박주성,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
37,서유신,키움,0.000,6,8,7,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0.000,0.125,0.125,0,0.000,0.000
37,알칸타라,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
37,이승원,키움,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
37,이준우,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
37,주승우,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
1,이승현,한화,1.000,4,1,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,3.000,1.000,4.000,0,1.000,1.000
1,장규현,한화,1.000,2,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.000,1.000,2.000,0,0.000,0.000
3,문현빈,한화,0.320,141,592,528,71,169,30,2,12,239,80,5,11,38,2,10,82,11,0.453,0.370,0.823,53,0.319,0.250
4,리베라토,한화,0.313,62,273,246,41,77,18,2,10,129,39,0,4,23,0,0,47,3,0.524,0.366,0.890,22,0.339,0.000
5,하주석,한화,0.297,95,305,276,34,82,14,0,4,108,28,11,1,12,0,5,66,10,0.391,0.337,0.728,24,0.329,0.091
6,손아섭,한화,0.288,111,416,372,39,107,22,3,1,138,50,4,2,37,2,1,59,3,0.371,0.352,0.723,24,0.310,0.222
7,채은성,한화,0.288,132,527,480,54,138,27,1,19,224,88,3,0,31,5,13,96,4,0.467,0.347,0.814,39,0.333,0.000
8,최재훈,한화,0.286,121,348,269,28,77,15,0,1,95,35,10,6,46,0,17,48,4,0.353,0.414,0.767,16,0.355,0.000
9,이진영,한화,0.274,115,366,321,49,88,13,0,11,134,43,0,5,38,0,2,93,8,0.417,0.350,0.767,19,0.239,0.250
10,황영묵,한화,0.273,117,286,260,40,71,17,1,1,93,22,2,1,20,0,2,37,4,0.358,0.329,0.687,18,0.300,0.455
11,플로리얼,한화,0.271,65,285,258,36,70,18,2,8,116,29,0,2,24,2,1,65,2,0.450,0.333,0.783,21,0.222,0.000
12,김태연,한화,0.261,120,340,303,40,79,15,0,3,103,20,6,0,23,0,8,62,10,0.340,0.329,0.669,19,0.197,0.067
13,이도윤,한화,0.260,113,277,250,37,65,11,3,1,85,36,10,3,11,1,3,52,5,0.340,0.296,0.636,13,0.250,0.400
14,노시환,한화,0.260,144,624,539,97,140,28,2,32,268,101,0,4,70,10,11,125,22,0.497,0.354,0.851,37,0.290,0.000
15,최인호,한화,0.259,78,159,139,7,36,9,0,2,51,19,1,1,13,0,5,29,5,0.367,0.342,0.709,6,0.300,0.308
16,심우준,한화,0.231,94,275,247,39,57,9,1,2,74,22,7,1,17,0,3,49,4,0.300,0.287,0.587,9,0.250,0.000
17,이원석,한화,0.203,129,248,212,60,43,7,0,4,62,24,7,2,23,0,4,51,4,0.292,0.290,0.582,11,0.149,0.500
18,이상혁,한화,0.200,39,12,10,14,2,1,0,0,3,2,1,0,0,0,1,3,0,0.300,0.273,0.573,0,0.250,0.000
18,이재원,한화,0.200,98,151,125,4,25,2,1,1,32,12,8,3,14,0,1,23,3,0.256,0.280,0.536,3,0.162,0.000
20,안치홍,한화,0.172,66,196,174,9,30,4,0,2,40,18,4,1,16,2,1,39,4,0.230,0.245,0.475,5,0.238,0.200
20,허인서,한화,0.172,20,30,29,2,5,1,0,0,6,2,0,0,0,0,1,12,1,0.207,0.200,0.407,0,0.182,0.333
22,권광민,한화,0.167,15,18,18,2,3,1,0,0,4,0,0,0,0,0,0,5,1,0.222,0.167,0.389,0,0.000,0.250
22,임종찬,한화,0.167,17,35,30,2,5,1,0,1,9,2,0,0,5,0,0,13,0,0.300,0.286,0.586,1,0.200,0.000
24,유로결,한화,0.154,20,16,13,1,2,0,0,0,2,0,2,0,0,0,1,4,0,0.154,0.214,0.368,0,0.000,0.000
25,김인환,한화,0.080,10,26,25,2,2,0,0,1,5,3,0,0,1,0,0,9,1,0.200,0.115,0.315,0,0.167,0.000
26,김서현,한화,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
26,김승일,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
26,김종수,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
26,박상원,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
26,박정현,한화,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
26,윤산흠,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
26,이민재,한화,0.000,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000,0.000,0.000,0,0.000,0.000
26,정우주,한화,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
26,조동욱,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
26,한승혁,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000
