game_date,home_team,away_team,home_score,away_score,home_win,home_starter,away_starter,stadium,status
2024-07-21,LG,두산,6,3,1,,,잠실,종료
2024-07-21,SSG,키움,2,7,0,,,문학,종료
2024-07-21,삼성,롯데,6,5,1,,,대구,종료
2024-07-21,KT,NC,2,8,0,,,수원,종료
2024-07-23,한화,삼성,6,5,1,,,한밭,종료
2024-07-23,두산,키움,6,3,1,,,잠실,종료
2024-07-23,롯데,LG,1,2,0,,,사직,종료
2024-07-23,KT,SSG,,,,,,수원,예정
2024-07-23,KIA,NC,8,1,1,,,광주,종료
2024-07-24,한화,삼성,3,2,1,,,한밭,종료
2024-07-24,두산,키움,7,4,1,,,잠실,종료
2024-07-24,롯데,LG,,,,,,사직,예정
2024-07-24,KT,SSG,5,3,1,,,수원,종료
2024-07-24,KIA,NC,7,0,1,,,광주,종료
2024-07-25,한화,삼성,,,,,,한밭,예정
2024-07-25,두산,키움,1,6,0,,,잠실,종료
2024-07-25,롯데,LG,6,9,0,,,사직,종료
2024-07-25,KT,SSG,4,2,1,,,수원,종료
2024-07-25,KIA,NC,4,7,0,,,광주,종료
2024-07-26,LG,한화,,,,,,잠실,예정
2024-07-26,SSG,두산,6,1,1,,,문학,종료
2024-07-26,삼성,KT,1,4,0,,,대구,종료
2024-07-26,NC,롯데,9,2,1,,,창원,종료
2024-07-26,키움,KIA,5,4,1,,,고척,종료
2024-07-27,LG,한화,,,,,,잠실,예정
2024-07-27,SSG,두산,4,3,1,,,문학,종료
2024-07-27,삼성,KT,3,2,1,,,대구,종료
2024-07-27,NC,롯데,2,9,0,,,창원,종료
2024-07-27,키움,KIA,6,5,1,,,고척,종료
2024-07-28,키움,KIA,3,4,0,,,고척,종료
2024-07-28,LG,한화,6,9,0,,,잠실,종료
2024-07-28,SSG,두산,3,0,1,,,문학,종료
2024-07-28,삼성,KT,3,4,0,,,대구,종료
2024-07-28,NC,롯데,6,10,0,,,창원,종료
2024-07-30,LG,삼성,1,7,0,,,잠실,종료
2024-07-30,SSG,롯데,11,5,1,,,문학,종료
2024-07-30,KT,한화,4,6,0,,,수원,종료
2024-07-30,KIA,두산,7,12,0,,,광주,종료
2024-07-30,키움,NC,6,2,1,,,고척,종료
2024-07-31,LG,삼성,11,5,1,,,잠실,종료
2024-07-31,SSG,롯데,12,11,1,,,문학,종료
2024-07-31,KT,한화,7,18,0,,,수원,종료
2024-07-31,KIA,두산,6,30,0,,,광주,종료
2024-07-31,키움,NC,0,9,0,,,고척,종료
2024-08-01,LG,삼성,0,7,0,,,잠실,종료
2024-08-01,SSG,롯데,2,4,0,,,문학,종료
2024-08-01,KT,한화,8,14,0,,,수원,종료
2024-08-01,KIA,두산,0,1,0,,,광주,종료
2024-08-01,키움,NC,14,9,1,,,고척,종료
2024-08-02,한화,KIA,10,3,1,,,한밭,종료
2024-08-02,두산,키움,4,6,0,,,잠실,종료
2024-08-02,삼성,SSG,4,3,1,,,대구,종료
2024-08-02,NC,KT,7,9,0,,,창원,종료
2024-08-02,롯데,LG,,,,,,울산,예정
2024-08-03,한화,KIA,3,7,0,,,한밭,종료
2024-08-03,두산,키움,5,15,0,,,잠실,종료
2024-08-03,삼성,SSG,12,4,1,,,대구,종료
2024-08-03,NC,KT,,,,,,창원,예정
2024-08-03,롯데,LG,8,3,1,,,울산,종료
2024-08-04,한화,KIA,,,,,,한밭,예정
2024-08-04,두산,키움,,,,,,잠실,예정
2024-08-04,삼성,SSG,8,3,1,,,대구,종료
2024-08-04,NC,KT,15,5,1,,,창원,종료
2024-08-04,롯데,LG,,,,,,울산,예정
2024-08-06,두산,LG,7,6,1,,,잠실,종료
2024-08-06,롯데,NC,6,5,1,,,사직,종료
2024-08-06,삼성,한화,5,8,0,,,대구,종료
2024-08-06,KIA,KT,2,0,1,,,광주,종료
2024-08-06,키움,SSG,2,6,0,,,고척,종료
2024-08-07,두산,LG,8,4,1,,,잠실,종료
2024-08-07,롯데,NC,14,7,1,,,사직,종료
2024-08-07,삼성,한화,10,6,1,,,대구,종료
2024-08-07,KIA,KT,2,13,0,,,광주,종료
2024-08-07,키움,SSG,2,6,0,,,고척,종료
2024-08-08,두산,LG,3,10,0,,,잠실,종료
2024-08-08,롯데,NC,,,,,,사직,예정
2024-08-08,삼성,한화,4,6,0,,,대구,종료
2024-08-08,KIA,KT,0,1,0,,,광주,종료
2024-08-08,키움,SSG,3,0,1,,,고척,종료
2024-08-09,한화,키움,7,5,1,,,한밭,종료
2024-08-09,LG,NC,10,9,1,,,잠실,종료
2024-08-09,SSG,두산,11,13,0,,,문학,종료
2024-08-09,KT,롯데,10,6,1,,,수원,종료
2024-08-09,KIA,삼성,9,8,1,,,광주,종료
2024-08-10,한화,키움,1,3,0,,,한밭,종료
2024-08-10,LG,NC,9,3,1,,,잠실,종료
2024-08-10,SSG,두산,6,10,0,,,문학,종료
2024-08-10,KT,롯데,0,2,0,,,수원,종료
2024-08-10,KIA,삼성,,,,,,광주,예정
2024-08-11,한화,키움,3,7,0,,,한밭,종료
2024-08-11,LG,NC,4,3,1,,,잠실,종료
2024-08-11,SSG,두산,11,9,1,,,문학,종료
2024-08-11,KT,롯데,7,9,0,,,수원,종료
2024-08-11,KIA,삼성,4,5,0,,,광주,종료
2024-08-13,한화,LG,2,3,0,,,한밭,종료
2024-08-13,두산,롯데,,,,,,잠실,예정
2024-08-13,삼성,KT,7,2,1,,,대구,종료
2024-08-13,NC,SSG,0,2,0,,,창원,종료
2024-08-13,키움,KIA,0,2,0,,,고척,종료
2024-08-14,한화,LG,9,5,1,,,한밭,종료
2024-08-14,두산,롯데,2,12,0,,,잠실,종료
2024-08-14,삼성,KT,3,1,1,,,대구,종료
2024-08-14,NC,SSG,,,,,,창원,예정
2024-08-14,키움,KIA,2,1,1,,,고척,종료
2024-08-15,키움,KIA,1,12,0,,,고척,종료
2024-08-15,한화,LG,3,17,0,,,한밭,종료
2024-08-15,두산,롯데,4,3,1,,,잠실,종료
2024-08-15,삼성,KT,3,5,0,,,대구,종료
2024-08-15,NC,SSG,5,10,0,,,창원,종료
2024-08-16,LG,KIA,2,3,0,,,잠실,종료
2024-08-16,SSG,한화,1,2,0,,,문학,종료
2024-08-16,롯데,키움,4,0,1,,,사직,종료
2024-08-16,NC,삼성,3,7,0,,,창원,종료
2024-08-16,KT,두산,0,5,0,,,수원,종료
2024-08-17,LG,KIA,4,14,0,,,잠실,종료
2024-08-17,SSG,한화,5,8,0,,,문학,종료
2024-08-17,롯데,키움,7,8,0,,,사직,종료
2024-08-17,NC,삼성,4,5,0,,,창원,종료
2024-08-17,KT,두산,2,3,0,,,수원,종료
2024-08-18,LG,KIA,0,4,0,,,잠실,종료
2024-08-18,SSG,한화,1,7,0,,,문학,종료
2024-08-18,롯데,키움,5,4,1,,,사직,종료
2024-08-18,NC,삼성,3,5,0,,,창원,종료
2024-08-18,KT,두산,5,4,1,,,수원,종료
2024-08-20,LG,SSG,4,3,1,,,잠실,종료
2024-08-20,KT,키움,2,3,0,,,수원,종료
2024-08-20,KIA,롯데,,,,,,광주,예정
2024-08-20,삼성,두산,3,0,1,,,포항,종료
2024-08-20,한화,NC,3,2,1,,,청주,종료
2024-08-21,LG,SSG,1,5,0,,,잠실,종료
2024-08-21,KT,키움,5,0,1,,,수원,종료
2024-08-21,KIA,롯데,6,5,1,,,광주,종료
2024-08-21,삼성,두산,2,5,0,,,포항,종료
2024-08-21,한화,NC,2,8,0,,,청주,종료
2024-08-22,LG,SSG,13,3,1,,,잠실,종료
2024-08-22,KT,키움,3,2,1,,,수원,종료
2024-08-22,KIA,롯데,6,4,1,,,광주,종료
2024-08-22,삼성,두산,,,,,,포항,예정
2024-08-22,한화,NC,,,,,,청주,예정
2024-08-23,두산,한화,4,7,0,,,잠실,종료
2024-08-23,SSG,KT,6,11,0,,,문학,종료
2024-08-23,삼성,롯데,5,3,1,,,대구,종료
2024-08-23,NC,KIA,17,4,1,,,창원,종료
2024-08-23,키움,LG,9,3,1,,,고척,종료
2024-08-24,두산,한화,6,7,0,,,잠실,종료
2024-08-24,SSG,KT,3,9,0,,,문학,종료
2024-08-24,삼성,롯데,3,11,0,,,대구,종료
2024-08-24,NC,KIA,0,2,0,,,창원,종료
2024-08-24,키움,LG,0,7,0,,,고척,종료
2024-08-25,키움,LG,6,4,1,,,고척,종료
2024-08-25,두산,한화,1,3,0,,,잠실,종료
2024-08-25,SSG,KT,4,3,1,,,문학,종료
2024-08-25,삼성,롯데,10,5,1,,,대구,종료
2024-08-25,NC,KIA,8,2,1,,,창원,종료
2024-08-27,LG,KT,6,1,1,,,잠실,종료
2024-08-27,롯데,한화,3,1,1,,,사직,종료
2024-08-27,NC,두산,7,13,0,,,창원,종료
2024-08-27,KIA,SSG,10,4,1,,,광주,종료
2024-08-27,키움,삼성,0,1,0,,,고척,종료
2024-08-28,LG,KT,4,8,0,,,잠실,종료
2024-08-28,롯데,한화,0,7,0,,,사직,종료
2024-08-28,NC,두산,1,8,0,,,창원,종료
2024-08-28,KIA,SSG,7,6,1,,,광주,종료
2024-08-28,키움,삼성,5,9,0,,,고척,종료
2024-08-29,LG,KT,7,8,0,,,잠실,종료
2024-08-29,롯데,한화,14,11,1,,,사직,종료
2024-08-29,NC,두산,10,2,1,,,창원,종료
2024-08-29,KIA,SSG,4,10,0,,,광주,종료
2024-08-29,키움,삼성,0,1,0,,,고척,종료
2024-08-30,KT,LG,7,11,0,,,수원,종료
2024-08-30,키움,롯데,2,8,0,,,고척,종료
2024-08-31,한화,KT,2,6,0,,,한밭,종료
2024-08-31,두산,롯데,4,7,0,,,잠실,종료
2024-08-31,SSG,NC,2,7,0,,,문학,종료
2024-08-31,삼성,KIA,13,15,0,,,대구,종료
2024-09-01,두산,롯데,3,4,0,,,잠실,종료
2024-09-01,SSG,NC,2,8,0,,,문학,종료
2024-09-01,삼성,KIA,5,6,0,,,대구,종료
2024-09-03,한화,두산,7,1,1,,,한밭,종료
2024-09-03,삼성,롯데,5,1,1,,,대구,종료
2024-09-03,NC,키움,11,5,1,,,창원,종료
2024-09-03,KIA,LG,7,5,1,,,광주,종료
2024-09-04,LG,SSG,5,0,1,,,잠실,종료
2024-09-04,롯데,KT,7,5,1,,,사직,종료
2024-09-04,삼성,두산,7,3,1,,,대구,종료
2024-09-04,NC,키움,13,6,1,,,창원,종료
2024-09-04,KIA,한화,4,5,0,,,광주,종료
2024-09-05,LG,SSG,2,4,0,,,잠실,종료
2024-09-05,롯데,KT,2,12,0,,,사직,종료
2024-09-05,NC,키움,7,12,0,,,창원,종료
2024-09-05,KIA,한화,4,3,1,,,광주,종료
2024-09-06,LG,한화,1,3,0,,,잠실,종료
2024-09-06,롯데,삼성,2,7,0,,,사직,종료
2024-09-06,NC,KT,3,9,0,,,창원,종료
2024-09-06,KIA,키움,14,0,1,,,광주,종료
2024-09-07,LG,한화,9,3,1,,,잠실,종료
2024-09-07,롯데,SSG,,,,,,사직,예정
2024-09-07,삼성,NC,1,9,0,,,대구,종료
2024-09-07,KT,두산,2,12,0,,,수원,종료
2024-09-07,KIA,키움,6,2,1,,,광주,종료
2024-09-08,LG,한화,14,3,1,,,잠실,종료
2024-09-08,롯데,SSG,6,11,0,,,사직,종료
2024-09-08,삼성,NC,10,2,1,,,대구,종료
2024-09-08,KIA,키움,5,2,1,,,광주,종료
2024-09-10,LG,롯데,1,2,0,,,잠실,종료
2024-09-10,SSG,한화,5,0,1,,,문학,종료
2024-09-10,KT,NC,11,8,1,,,수원,종료
2024-09-10,키움,두산,7,1,1,,,고척,종료
2024-09-11,한화,삼성,1,10,0,,,한밭,종료
2024-09-11,LG,키움,5,9,0,,,잠실,종료
2024-09-11,SSG,롯데,2,10,0,,,문학,종료
2024-09-11,KT,NC,2,1,1,,,수원,종료
2024-09-12,한화,삼성,1,7,0,,,한밭,종료
2024-09-12,LG,키움,,,,,,잠실,예정
2024-09-12,KT,NC,10,4,1,,,수원,종료
2024-09-12,KIA,롯데,10,0,1,,,광주,종료
2024-09-13,두산,NC,,,,,,잠실,예정
2024-09-13,SSG,LG,,,,,,문학,예정
2024-09-13,롯데,한화,4,8,0,,,사직,종료
2024-09-14,SSG,삼성,11,9,1,,,문학,종료
2024-09-14,롯데,한화,12,9,1,,,사직,종료
2024-09-14,두산,KT,2,1,1,,,잠실,종료
2024-09-14,NC,LG,7,10,0,,,창원,종료
2024-09-14,KIA,키움,3,2,1,,,광주,종료
2024-09-15,SSG,삼성,14,9,1,,,문학,종료
2024-09-15,롯데,한화,16,9,1,,,사직,종료
2024-09-15,NC,LG,4,1,1,,,창원,종료
2024-09-15,KIA,키움,5,10,0,,,광주,종료
2024-09-16,두산,키움,5,4,1,,,잠실,종료
2024-09-16,KT,KIA,5,11,0,,,수원,종료
2024-09-17,두산,삼성,8,4,1,,,잠실,종료
2024-09-17,SSG,KIA,2,0,1,,,문학,종료
2024-09-17,롯데,LG,7,3,1,,,사직,종료
2024-09-17,NC,한화,1,4,0,,,창원,종료
2024-09-17,키움,KT,2,4,0,,,고척,종료
2024-09-18,롯데,LG,3,5,0,,,사직,종료
2024-09-18,NC,한화,5,2,1,,,창원,종료
2024-09-18,KT,삼성,6,8,0,,,수원,종료
2024-09-19,두산,KIA,9,4,1,,,잠실,종료
2024-09-19,SSG,키움,8,6,1,,,문학,종료
2024-09-19,롯데,LG,4,7,0,,,사직,종료
2024-09-19,NC,한화,6,7,0,,,창원,종료
2024-09-19,KT,삼성,12,5,1,,,수원,종료
2024-09-20,LG,두산,,,,,,잠실,예정
2024-09-20,SSG,키움,,,,,,문학,예정
2024-09-20,NC,롯데,,,,,,창원,예정
2024-09-21,LG,두산,7,14,0,,,잠실,종료
2024-09-21,한화,롯데,,,,,,한밭,예정
2024-09-21,삼성,키움,,,,,,대구,예정
2024-09-21,KT,SSG,1,4,0,,,수원,종료
2024-09-21,KIA,NC,,,,,,광주,예정
2024-09-22,한화,롯데,8,4,1,,,한밭,종료
2024-09-22,LG,두산,9,5,1,,,잠실,종료
2024-09-22,삼성,키움,9,8,1,,,대구,종료
2024-09-22,KT,SSG,2,6,0,,,수원,종료
2024-09-22,KIA,NC,,,,,,광주,예정
2024-09-23,한화,롯데,2,3,0,,,한밭,종료
2024-09-23,두산,SSG,8,4,1,,,잠실,종료
2024-09-23,KIA,삼성,5,3,1,,,광주,종료
2024-09-24,두산,NC,10,5,1,,,잠실,종료
2024-09-24,SSG,LG,5,14,0,,,문학,종료
2024-09-24,KT,롯데,5,1,1,,,수원,종료
2024-09-24,KIA,삼성,7,1,1,,,광주,종료
2024-09-24,키움,한화,5,4,1,,,고척,종료
2024-09-25,LG,한화,2,4,0,,,잠실,종료
2024-09-25,삼성,키움,6,3,1,,,대구,종료
2024-09-25,NC,SSG,2,8,0,,,창원,종료
2024-09-25,KIA,롯데,2,5,0,,,광주,종료
2024-09-26,LG,키움,6,3,1,,,잠실,종료
2024-09-26,롯데,두산,3,4,0,,,사직,종료
2024-09-26,NC,SSG,1,10,0,,,창원,종료
2024-09-27,한화,KIA,8,0,1,,,한밭,종료
2024-09-27,롯데,NC,13,6,1,,,사직,종료
2024-09-27,KT,키움,8,7,1,,,수원,종료
2024-09-28,한화,SSG,2,6,0,,,한밭,종료
2024-09-28,롯데,KIA,8,12,0,,,사직,종료
2024-09-28,삼성,LG,4,11,0,,,대구,종료
2024-09-28,NC,두산,3,4,0,,,창원,종료
2024-09-28,KT,키움,10,7,1,,,수원,종료
2024-09-29,한화,NC,2,7,0,,,한밭,종료
2024-09-30,SSG,키움,7,2,1,,,문학,종료
2024-09-30,KIA,NC,10,5,1,,,광주,종료
2024-10-01,NC,롯데,1,5,0,,,창원,종료
