game_date,home_team,away_team,home_score,away_score,home_win,home_starter,away_starter,stadium,status
2025-07-23,키움,롯데,1,4,0,,,고척,종료
2025-07-24,두산,한화,,,,,,잠실,예정
2025-07-24,삼성,SSG,1,3,0,,,대구,종료
2025-07-24,NC,KT,4,5,0,,,창원,종료
2025-07-24,KIA,LG,0,8,0,,,광주,종료
2025-07-24,키움,롯데,0,4,0,,,고척,종료
2025-07-25,두산,LG,5,6,0,,,잠실,종료
2025-07-25,롯데,KIA,7,4,1,,,사직,종료
2025-07-25,NC,키움,16,7,1,,,창원,종료
2025-07-25,KT,삼성,8,5,1,,,수원,종료
2025-07-25,한화,SSG,4,0,1,,,대전,종료
2025-07-26,두산,LG,3,4,0,,,잠실,종료
2025-07-26,롯데,KIA,9,4,1,,,사직,종료
2025-07-26,NC,키움,8,6,1,,,창원,종료
2025-07-26,KT,삼성,0,11,0,,,수원,종료
2025-07-26,한화,SSG,3,9,0,,,대전,종료
2025-07-27,두산,LG,9,6,1,,,잠실,종료
2025-07-27,롯데,KIA,5,3,1,,,사직,종료
2025-07-27,NC,키움,12,4,1,,,창원,종료
2025-07-27,KT,삼성,4,3,1,,,수원,종료
2025-07-27,한화,SSG,2,3,0,,,대전,종료
2025-07-29,LG,KT,8,2,1,,,잠실,종료
2025-07-29,SSG,키움,9,3,1,,,문학,종료
2025-07-29,롯데,NC,6,4,1,,,사직,종료
2025-07-29,KIA,두산,6,9,0,,,광주,종료
2025-07-29,한화,삼성,2,9,0,,,대전,종료
2025-07-30,LG,KT,5,0,1,,,잠실,종료
2025-07-30,SSG,키움,,,,,,문학,예정
2025-07-30,롯데,NC,4,9,0,,,사직,종료
2025-07-30,KIA,두산,,,,,,광주,예정
2025-07-30,한화,삼성,5,0,1,,,대전,종료
2025-07-31,LG,KT,18,0,1,,,잠실,종료
2025-07-31,SSG,키움,4,2,1,,,문학,종료
2025-07-31,롯데,NC,11,5,1,,,사직,종료
2025-07-31,KIA,두산,3,2,1,,,광주,종료
2025-07-31,한화,삼성,7,1,1,,,대전,종료
2025-08-01,두산,SSG,2,7,0,,,잠실,종료
2025-08-01,삼성,LG,2,4,0,,,대구,종료
2025-08-01,NC,KT,5,3,1,,,창원,종료
2025-08-01,KIA,한화,3,2,1,,,광주,종료
2025-08-01,키움,롯데,2,0,1,,,고척,종료
2025-08-02,두산,SSG,5,4,1,,,잠실,종료
2025-08-02,삼성,LG,2,3,0,,,대구,종료
2025-08-02,NC,KT,7,6,1,,,창원,종료
2025-08-02,KIA,한화,,,,,,광주,예정
2025-08-02,키움,롯데,2,3,0,,,고척,종료
2025-08-03,키움,롯데,3,9,0,,,고척,종료
2025-08-03,두산,SSG,2,3,0,,,잠실,종료
2025-08-03,삼성,LG,3,6,0,,,대구,종료
2025-08-03,NC,KT,,,,,,창원,예정
2025-08-03,KIA,한화,,,,,,광주,예정
2025-08-05,LG,두산,4,2,1,,,잠실,종료
2025-08-05,SSG,삼성,2,6,0,,,문학,종료
2025-08-05,롯데,KIA,0,2,0,,,사직,종료
2025-08-05,NC,키움,5,8,0,,,창원,종료
2025-08-05,한화,KT,2,5,0,,,대전,종료
2025-08-06,LG,두산,8,10,0,,,잠실,종료
2025-08-06,SSG,삼성,5,4,1,,,문학,종료
2025-08-06,롯데,KIA,7,1,1,,,사직,종료
2025-08-06,NC,키움,5,9,0,,,창원,종료
2025-08-06,한화,KT,5,4,1,,,대전,종료
2025-08-07,LG,두산,4,3,1,,,잠실,종료
2025-08-07,SSG,삼성,1,6,0,,,문학,종료
2025-08-07,롯데,KIA,5,6,0,,,사직,종료
2025-08-07,NC,키움,12,13,0,,,창원,종료
2025-08-07,한화,KT,4,5,0,,,대전,종료
2025-08-08,LG,한화,2,1,1,,,잠실,종료
2025-08-08,롯데,SSG,0,1,0,,,사직,종료
2025-08-08,NC,KIA,5,4,1,,,창원,종료
2025-08-08,KT,삼성,4,8,0,,,수원,종료
2025-08-08,키움,두산,2,9,0,,,고척,종료
2025-08-09,LG,한화,8,1,1,,,잠실,종료
2025-08-09,롯데,SSG,,,,,,사직,예정
2025-08-09,NC,KIA,,,,,,창원,예정
2025-08-09,KT,삼성,3,1,1,,,수원,종료
2025-08-09,키움,두산,4,6,0,,,고척,종료
2025-08-10,키움,두산,4,3,1,,,고척,종료
2025-08-10,LG,한화,4,5,0,,,잠실,종료
2025-08-10,롯데,SSG,1,10,0,,,사직,종료
2025-08-10,NC,KIA,16,12,1,,,창원,종료
2025-08-10,KT,삼성,9,2,1,,,수원,종료
2025-08-12,두산,NC,2,3,0,,,잠실,종료
2025-08-12,SSG,키움,3,1,1,,,문학,종료
2025-08-12,삼성,KIA,1,5,0,,,대구,종료
2025-08-12,KT,LG,2,11,0,,,수원,종료
2025-08-12,한화,롯데,2,0,1,,,대전,종료
2025-08-13,두산,NC,,,,,,잠실,예정
2025-08-13,SSG,키움,,,,,,문학,예정
2025-08-13,삼성,KIA,1,9,0,,,대구,종료
2025-08-13,KT,LG,,,,,,수원,예정
2025-08-13,한화,롯데,6,0,1,,,대전,종료
2025-08-14,두산,NC,6,5,1,,,잠실,종료
2025-08-14,SSG,키움,0,2,0,,,문학,종료
2025-08-14,삼성,KIA,4,10,0,,,대구,종료
2025-08-14,KT,LG,,,,,,수원,예정
2025-08-14,한화,롯데,5,4,1,,,대전,종료
2025-08-15,두산,KIA,6,5,1,,,잠실,종료
2025-08-15,SSG,LG,3,5,0,,,문학,종료
2025-08-15,롯데,삼성,4,10,0,,,사직,종료
2025-08-15,NC,한화,2,9,0,,,창원,종료
2025-08-15,키움,KT,7,3,1,,,고척,종료
2025-08-16,두산,KIA,4,3,1,,,잠실,종료
2025-08-16,SSG,LG,10,7,1,,,문학,종료
2025-08-16,롯데,삼성,1,4,0,,,사직,종료
2025-08-16,NC,한화,9,6,1,,,창원,종료
2025-08-16,키움,KT,4,3,1,,,고척,종료
2025-08-17,키움,KT,3,5,0,,,고척,종료
2025-08-17,두산,KIA,4,2,1,,,잠실,종료
2025-08-17,SSG,LG,1,6,0,,,문학,종료
2025-08-17,롯데,삼성,,,,,,사직,예정
2025-08-17,NC,한화,9,4,1,,,창원,종료
2025-08-19,LG,롯데,5,2,1,,,잠실,종료
2025-08-19,NC,삼성,2,6,0,,,창원,종료
2025-08-19,KT,SSG,5,4,1,,,수원,종료
2025-08-19,KIA,키움,12,9,1,,,광주,종료
2025-08-19,한화,두산,5,6,0,,,대전,종료
2025-08-20,LG,롯데,5,3,1,,,잠실,종료
2025-08-20,NC,삼성,3,4,0,,,창원,종료
2025-08-20,KT,SSG,3,5,0,,,수원,종료
2025-08-20,KIA,키움,1,6,0,,,광주,종료
2025-08-20,한화,두산,9,13,0,,,대전,종료
2025-08-21,LG,롯데,,,,,,잠실,예정
2025-08-21,NC,삼성,7,5,1,,,창원,종료
2025-08-21,KT,SSG,1,7,0,,,수원,종료
2025-08-21,KIA,키움,10,11,0,,,광주,종료
2025-08-21,한화,두산,3,6,0,,,대전,종료
2025-08-22,두산,KT,8,13,0,,,잠실,종료
2025-08-22,삼성,키움,8,2,1,,,대구,종료
2025-08-22,NC,롯데,7,6,1,,,창원,종료
2025-08-22,KIA,LG,2,14,0,,,광주,종료
2025-08-22,한화,SSG,0,1,0,,,대전,종료
2025-08-23,두산,KT,2,6,0,,,잠실,종료
2025-08-23,삼성,키움,12,8,1,,,대구,종료
2025-08-23,NC,롯데,4,1,1,,,창원,종료
2025-08-23,KIA,LG,2,6,0,,,광주,종료
2025-08-23,한화,SSG,5,0,1,,,대전,종료
2025-08-24,두산,KT,2,3,0,,,잠실,종료
2025-08-24,삼성,키움,7,4,1,,,대구,종료
2025-08-24,NC,롯데,5,17,0,,,창원,종료
2025-08-24,KIA,LG,1,2,0,,,광주,종료
2025-08-24,한화,SSG,5,2,1,,,대전,종료
2025-08-26,두산,삼성,2,6,0,,,잠실,종료
2025-08-26,SSG,KIA,9,5,1,,,문학,종료
2025-08-26,롯데,KT,4,3,1,,,사직,종료
2025-08-26,NC,LG,9,7,1,,,창원,종료
2025-08-26,키움,한화,1,3,0,,,고척,종료
2025-08-27,두산,삼성,1,14,0,,,잠실,종료
2025-08-27,SSG,KIA,2,4,0,,,문학,종료
2025-08-27,롯데,KT,2,7,0,,,사직,종료
2025-08-27,NC,LG,1,10,0,,,창원,종료
2025-08-27,키움,한화,1,3,0,,,고척,종료
2025-08-28,두산,삼성,7,6,1,,,잠실,종료
2025-08-28,SSG,KIA,6,10,0,,,문학,종료
2025-08-28,롯데,KT,3,2,1,,,사직,종료
2025-08-28,NC,LG,3,4,0,,,창원,종료
2025-08-28,키움,한화,3,9,0,,,고척,종료
2025-08-29,LG,키움,2,3,0,,,잠실,종료
2025-08-29,SSG,NC,8,0,1,,,문학,종료
2025-08-29,롯데,두산,1,7,0,,,사직,종료
2025-08-29,KT,KIA,1,10,0,,,수원,종료
2025-08-29,한화,삼성,3,5,0,,,대전,종료
2025-08-30,LG,키움,6,5,1,,,잠실,종료
2025-08-30,SSG,NC,2,12,0,,,문학,종료
2025-08-30,롯데,두산,,,,,,사직,예정
2025-08-30,KT,KIA,8,2,1,,,수원,종료
2025-08-30,한화,삼성,0,4,0,,,대전,종료
2025-08-31,LG,키움,5,6,0,,,잠실,종료
2025-08-31,SSG,NC,10,8,1,,,문학,종료
2025-08-31,롯데,두산,5,1,1,,,사직,종료
2025-08-31,KT,KIA,7,6,1,,,수원,종료
2025-08-31,한화,삼성,3,5,0,,,대전,종료
2025-09-02,LG,롯데,3,2,1,,,잠실,종료
2025-09-02,SSG,키움,6,1,1,,,문학,종료
2025-09-02,KT,NC,4,9,0,,,수원,종료
2025-09-02,한화,KIA,21,3,1,,,대전,종료
2025-09-03,삼성,키움,3,4,0,,,대구,종료
2025-09-03,KT,롯데,9,8,1,,,수원,종료
2025-09-03,KIA,SSG,1,2,0,,,광주,종료
2025-09-03,한화,NC,6,5,1,,,대전,종료
2025-09-04,삼성,키움,,,,,,대구,예정
2025-09-04,NC,두산,3,12,0,,,창원,종료
2025-09-04,KT,LG,8,10,0,,,수원,종료
2025-09-04,KIA,SSG,,,,,,광주,예정
2025-09-05,SSG,롯데,7,5,1,,,문학,종료
2025-09-05,삼성,키움,8,3,1,,,대구,종료
2025-09-05,NC,두산,3,9,0,,,창원,종료
2025-09-05,KIA,KT,,,,,,광주,예정
2025-09-06,두산,LG,,,,,,잠실,예정
2025-09-06,SSG,롯데,,,,,,문학,예정
2025-09-06,삼성,한화,4,7,0,,,대구,종료
2025-09-06,NC,KIA,4,8,0,,,창원,종료
2025-09-07,LG,SSG,3,7,0,,,잠실,종료
2025-09-07,삼성,한화,4,3,1,,,대구,종료
2025-09-07,NC,KIA,2,1,1,,,창원,종료
2025-09-09,롯데,한화,1,9,0,,,사직,종료
2025-09-09,NC,SSG,,,,,,창원,예정
2025-09-09,KT,두산,8,1,1,,,수원,종료
2025-09-09,KIA,삼성,,,,,,광주,예정
2025-09-09,키움,LG,11,2,1,,,고척,종료
2025-09-10,두산,LG,4,8,0,,,잠실,종료
2025-09-10,롯데,한화,0,13,0,,,사직,종료
2025-09-10,NC,SSG,5,4,1,,,창원,종료
2025-09-10,KIA,삼성,4,0,1,,,광주,종료
2025-09-11,LG,KT,4,6,0,,,잠실,종료
2025-09-11,삼성,SSG,4,8,0,,,대구,종료
2025-09-11,KIA,롯데,3,4,0,,,광주,종료
2025-09-11,키움,NC,4,1,1,,,고척,종료
2025-09-12,LG,NC,,,,,,잠실,예정
2025-09-12,KIA,두산,5,4,1,,,광주,종료
2025-09-12,한화,키움,,,,,,대전,예정
2025-09-13,LG,KIA,3,6,0,,,잠실,종료
2025-09-13,롯데,SSG,12,11,1,,,사직,종료
2025-09-13,삼성,KT,3,5,0,,,대구,종료
2025-09-13,NC,두산,6,4,1,,,창원,종료
2025-09-13,한화,키움,10,5,1,,,대전,종료
2025-09-14,LG,KIA,14,0,1,,,잠실,종료
2025-09-14,삼성,KT,6,2,1,,,대구,종료
2025-09-14,NC,두산,6,0,1,,,창원,종료
2025-09-14,한화,키움,10,13,0,,,대전,종료
2025-09-15,한화,키움,7,6,1,,,대전,종료
2025-09-16,두산,키움,1,4,0,,,잠실,종료
2025-09-16,삼성,롯데,7,5,1,,,대구,종료
2025-09-16,NC,SSG,3,7,0,,,창원,종료
2025-09-16,KT,LG,6,10,0,,,수원,종료
2025-09-16,KIA,한화,1,11,0,,,광주,종료
2025-09-17,NC,SSG,,,,,,창원,예정
2025-09-17,두산,키움,2,4,0,,,잠실,종료
2025-09-17,삼성,롯데,,,,,,대구,예정
2025-09-17,KT,LG,,,,,,수원,예정
2025-09-17,KIA,한화,2,6,0,,,광주,종료
2025-09-18,KT,LG,2,6,0,,,수원,종료
2025-09-18,두산,키움,3,2,1,,,잠실,종료
2025-09-18,NC,삼성,5,9,0,,,창원,종료
2025-09-18,KIA,한화,3,4,0,,,광주,종료
2025-09-19,SSG,두산,,,,,,문학,예정
2025-09-19,NC,롯데,2,18,0,,,창원,종료
2025-09-19,KT,한화,,,,,,수원,예정
2025-09-20,LG,삼성,4,14,0,,,잠실,종료
2025-09-20,SSG,두산,15,2,1,,,문학,종료
2025-09-20,롯데,키움,5,15,0,,,사직,종료
2025-09-20,KT,한화,4,2,1,,,수원,종료
2025-09-20,KIA,NC,5,4,1,,,광주,종료
2025-09-21,SSG,두산,7,3,1,,,문학,종료
2025-09-21,KT,삼성,6,3,1,,,수원,종료
2025-09-21,KIA,NC,6,7,0,,,광주,종료
2025-09-22,SSG,두산,2,9,0,,,문학,종료
2025-09-23,SSG,KIA,5,0,1,,,문학,종료
2025-09-23,삼성,두산,7,5,1,,,대구,종료
2025-09-23,KT,키움,7,0,1,,,수원,종료
2025-09-23,롯데,NC,2,4,0,,,울산,종료
2025-09-24,SSG,한화,,,,,,문학,예정
2025-09-24,삼성,롯데,9,4,1,,,대구,종료
2025-09-24,NC,LG,10,5,1,,,창원,종료
2025-09-24,키움,KIA,0,2,0,,,고척,종료
2025-09-25,두산,한화,7,0,1,,,잠실,종료
2025-09-25,SSG,KT,1,10,0,,,문학,종료
2025-09-25,삼성,키움,12,3,1,,,대구,종료
2025-09-25,롯데,LG,1,11,0,,,울산,종료
2025-09-26,두산,NC,0,3,0,,,잠실,종료
2025-09-26,SSG,KT,5,2,1,,,문학,종료
2025-09-26,롯데,삼성,10,9,1,,,사직,종료
2025-09-26,한화,LG,4,1,1,,,대전,종료
2025-09-27,두산,SSG,2,6,0,,,잠실,종료
2025-09-27,KIA,NC,1,2,0,,,광주,종료
2025-09-27,한화,LG,2,9,0,,,대전,종료
2025-09-28,두산,롯데,7,2,1,,,잠실,종료
2025-09-28,KIA,NC,,,,,,광주,예정
2025-09-28,키움,삼성,2,4,0,,,고척,종료
2025-09-28,한화,LG,,,,,,대전,예정
2025-09-29,SSG,롯데,4,2,1,,,문학,종료
2025-09-29,KIA,NC,4,13,0,,,광주,종료
2025-09-29,한화,LG,7,3,1,,,대전,종료
2025-09-30,LG,두산,0,6,0,,,잠실,종료
2025-09-30,삼성,KIA,5,0,1,,,대구,종료
2025-09-30,NC,KT,9,4,1,,,창원,종료
2025-09-30,키움,SSG,3,4,0,,,고척,종료
2025-09-30,한화,롯데,1,0,1,,,대전,종료
2025-10-01,LG,NC,3,7,0,,,잠실,종료
2025-10-01,SSG,한화,6,5,1,,,문학,종료
2025-10-01,KIA,KT,3,9,0,,,광주,종료
2025-10-02,KIA,SSG,7,2,1,,,광주,종료
2025-10-03,NC,SSG,,,,,,창원,예정
2025-10-03,KT,한화,,,,,,수원,예정
2025-10-03,KIA,삼성,,,,,,광주,예정
2025-10-04,NC,SSG,7,1,1,,,창원,종료
2025-10-04,KIA,삼성,9,8,1,,,광주,종료
